bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_basement,yr_built,waterfront_encoded,view_encoded,property_typ_apartment,property_typ_multi_generation_house,property_typ_semi_detached_house,property_typ_single_family_house,property_typ_top_floor_apartment
3,2.5,2090,3821,2.0,3,7.0,0,2008,0,0,1.0,0.0,0.0,0.0,0.0
4,1.75,2140,8000,1.0,4,8.0,730,1965,0,0,0.0,0.0,1.0,0.0,0.0
2,2.0,1440,8425,1.0,4,6.0,0,1942,0,0,1.0,0.0,0.0,0.0,0.0
4,3.5,3950,6240,2.0,3,11.0,0,2015,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2910,6479,2.0,3,7.0,0,2006,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2980,7202,2.0,3,8.0,0,1999,0,0,1.0,0.0,0.0,0.0,0.0
2,2.25,1160,954,2.0,3,8.0,200,2014,0,0,0.0,0.0,1.0,0.0,0.0
2,1.0,1330,28270,1.5,3,6.0,0,1925,0,0,1.0,0.0,0.0,0.0,0.0
4,2.0,1570,7320,1.0,4,7.0,0,1960,0,0,1.0,0.0,0.0,0.0,0.0
4,1.5,1580,10260,1.0,4,7.0,550,1955,0,0,0.0,0.0,1.0,0.0,0.0
3,1.5,1270,5112,1.0,3,7.0,0,1950,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2450,28185,2.0,3,9.0,0,1990,0,0,1.0,0.0,0.0,0.0,0.0
4,1.5,1240,9600,1.0,3,7.0,0,1971,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1200,10080,1.0,4,7.0,0,1969,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2790,8111,2.0,3,9.0,310,2004,0,0,0.0,0.0,0.0,1.0,0.0
3,1.0,1340,306848,1.0,3,5.0,0,1953,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,1800,4500,2.0,3,7.0,0,1995,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1780,47480,2.0,3,7.0,0,1995,0,0,1.0,0.0,0.0,0.0,0.0
3,1.5,1390,10530,1.0,3,7.0,0,1961,0,0,1.0,0.0,0.0,0.0,0.0
5,2.75,1340,11583,1.0,3,7.0,150,1962,0,0,0.0,0.0,1.0,0.0,0.0
2,2.25,1630,1686,2.0,3,10.0,300,2014,0,0,0.0,0.0,0.0,1.0,0.0
4,2.5,2370,10083,2.0,5,8.0,0,1966,0,0,1.0,0.0,0.0,0.0,0.0
4,2.0,2120,11479,1.0,4,7.0,1060,1940,0,0,0.0,0.0,1.0,0.0,0.0
5,3.25,4410,58157,2.0,4,9.0,2080,2001,0,0,0.0,0.0,0.0,1.0,0.0
4,2.5,3130,10849,2.0,3,10.0,0,2013,0,0,1.0,0.0,0.0,0.0,0.0
3,2.0,1860,7500,1.0,3,7.0,930,1909,0,0,0.0,0.0,1.0,0.0,0.0
1,1.0,1370,6250,1.5,4,7.0,0,1921,0,0,0.0,0.0,0.0,0.0,1.0
3,1.75,1530,8829,1.0,5,8.0,0,1972,0,0,1.0,0.0,0.0,0.0,0.0
5,3.75,4590,11265,2.0,4,11.0,1140,1927,0,0,0.0,0.0,0.0,1.0,0.0
4,1.75,1530,18400,1.5,4,6.0,0,1938,0,0,1.0,0.0,0.0,0.0,0.0
4,1.5,1700,8400,1.0,3,7.0,0,1953,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,1010,7200,1.0,3,6.0,0,1956,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1610,5500,1.5,3,7.0,0,1903,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2130,9653,1.0,3,7.0,630,1978,0,0,0.0,0.0,1.0,0.0,0.0
3,2.5,1350,874,3.0,3,8.0,80,2006,0,0,0.0,0.0,1.0,0.0,0.0
2,1.0,740,6380,1.0,3,6.0,0,1912,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1710,7320,1.0,3,7.0,0,1948,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1050,4160,1.0,4,7.0,0,1925,0,0,1.0,0.0,0.0,0.0,0.0
4,1.75,1920,9500,1.0,4,7.0,450,1966,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,2160,4500,2.0,3,7.0,0,2002,0,0,1.0,0.0,0.0,0.0,0.0
4,1.75,2060,4080,1.5,3,7.0,600,1922,0,0,0.0,0.0,1.0,0.0,0.0
3,1.75,1560,8968,1.0,4,8.0,0,1972,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1400,5648,1.5,5,6.0,0,1917,0,0,1.0,0.0,0.0,0.0,0.0
4,1.75,2190,8400,2.0,2,8.0,0,1978,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,3200,22651,1.0,5,8.0,1590,1970,0,0,0.0,0.0,1.0,0.0,0.0
3,2.5,1710,7230,2.0,3,7.0,0,1996,0,0,1.0,0.0,0.0,0.0,0.0
4,3.0,2760,13113,1.0,4,8.0,1000,1974,0,0,0.0,0.0,1.0,0.0,0.0
2,1.0,840,5400,1.0,4,7.0,0,1948,0,0,1.0,0.0,0.0,0.0,0.0
4,2.75,4250,10925,2.0,3,10.0,0,2003,0,0,1.0,0.0,0.0,0.0,0.0
3,1.5,1580,1228,3.0,3,8.0,0,2014,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1520,3425,2.0,3,7.0,0,1986,0,0,1.0,0.0,0.0,0.0,0.0
4,2.0,1830,5220,1.5,3,7.0,0,1951,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1700,11613,1.0,5,7.0,520,1977,0,0,0.0,0.0,1.0,0.0,0.0
4,2.75,2180,8480,1.0,4,7.0,970,1959,0,3,0.0,0.0,1.0,0.0,0.0
3,2.0,2190,19800,1.0,3,7.0,0,1994,0,0,1.0,0.0,0.0,0.0,0.0
5,2.75,2730,22572,1.0,3,7.0,650,1968,0,0,0.0,0.0,1.0,0.0,0.0
2,1.0,1300,11080,1.0,4,7.0,0,1955,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,3070,7207,2.0,4,10.0,400,1927,0,0,0.0,0.0,0.0,1.0,0.0
4,3.75,2870,4500,2.0,3,10.0,360,2012,0,3,0.0,0.0,0.0,1.0,0.0
2,1.0,1030,9192,1.0,4,6.0,0,1959,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,1450,4789,2.0,3,7.0,0,1985,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,2060,3300,2.0,4,9.0,560,1918,0,0,0.0,0.0,0.0,1.0,0.0
2,2.25,1800,2748,2.0,4,9.0,0,1979,0,0,1.0,0.0,0.0,0.0,0.0
1,1.0,670,1800,1.0,5,6.0,0,1905,0,0,0.0,0.0,0.0,0.0,1.0
4,2.5,2990,29170,2.0,3,9.0,0,1999,0,3,1.0,0.0,0.0,0.0,0.0
3,1.75,1720,7200,1.0,3,7.0,300,1959,0,0,0.0,0.0,1.0,0.0,0.0
2,2.5,1780,2067,2.0,5,9.0,0,1974,0,0,1.0,0.0,0.0,0.0,0.0
2,2.0,1600,5969,1.0,4,7.0,800,1950,0,0,0.0,0.0,1.0,0.0,0.0
3,2.75,1800,9550,1.0,4,7.0,480,1966,0,0,0.0,0.0,1.0,0.0,0.0
4,2.25,3040,12160,1.0,4,7.0,1520,1963,0,0,0.0,0.0,1.0,0.0,0.0
5,3.0,2480,7200,1.0,3,7.0,920,1999,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,1240,9198,1.5,4,7.0,0,1959,0,0,1.0,0.0,0.0,0.0,0.0
2,2.25,2550,6000,2.0,5,7.0,690,1902,0,0,0.0,0.0,1.0,0.0,0.0
3,1.5,1300,19163,1.0,3,7.0,0,1964,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,940,8400,1.0,5,7.0,0,1958,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1210,8000,1.0,3,6.0,0,1954,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,950,8450,1.0,3,7.0,0,1962,0,0,1.0,0.0,0.0,0.0,0.0
4,1.5,1280,5460,1.5,5,7.0,200,1920,0,0,0.0,0.0,1.0,0.0,0.0
4,1.75,2290,7765,1.0,3,6.0,0,1936,0,0,1.0,0.0,0.0,0.0,0.0
4,1.75,1820,13600,1.5,3,7.0,700,1959,0,0,0.0,0.0,1.0,0.0,0.0
2,1.75,1350,4614,1.0,3,8.0,0,2008,0,0,1.0,0.0,0.0,0.0,0.0
2,1.75,1270,7800,1.0,4,7.0,380,1981,0,0,0.0,0.0,1.0,0.0,0.0
4,3.5,3310,6000,2.0,3,8.0,1110,2010,0,2,0.0,0.0,1.0,0.0,0.0
3,2.5,3110,123710,2.0,3,8.0,680,1995,0,0,0.0,0.0,1.0,0.0,0.0
3,2.25,2220,12056,2.0,3,8.0,0,1985,0,0,1.0,0.0,0.0,0.0,0.0
4,2.25,1860,3766,2.0,3,8.0,0,1995,0,0,1.0,0.0,0.0,0.0,0.0
3,1.5,1250,8710,1.0,4,7.0,0,1953,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,3080,35430,2.0,3,9.0,0,1997,0,0,1.0,0.0,0.0,0.0,0.0
2,1.5,1660,4680,1.0,5,6.0,830,1908,0,0,0.0,0.0,1.0,0.0,0.0
3,1.75,2150,2527,2.0,4,8.0,750,1906,0,0,0.0,0.0,1.0,0.0,0.0
3,2.25,1960,12350,1.0,4,7.0,0,1961,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,3080,10646,2.0,3,9.0,0,1993,0,0,1.0,0.0,0.0,0.0,0.0
4,1.0,1980,7015,1.0,3,7.0,720,1973,0,0,0.0,0.0,1.0,0.0,0.0
3,2.5,1620,2930,2.0,3,8.0,0,2002,0,0,1.0,0.0,0.0,0.0,0.0
4,3.0,2240,5580,2.0,5,7.0,410,1949,0,0,0.0,0.0,1.0,0.0,0.0
5,2.25,2460,8710,1.0,4,8.0,1130,1976,0,0,0.0,0.0,1.0,0.0,0.0
3,2.25,1590,8520,2.0,4,8.0,0,1980,0,0,1.0,0.0,0.0,0.0,0.0
4,2.25,3320,20100,1.0,4,8.0,1510,1981,0,0,0.0,0.0,1.0,0.0,0.0
4,1.75,3730,16980,1.0,4,7.0,1580,1974,0,0,0.0,0.0,1.0,0.0,0.0
3,1.5,1260,3135,1.0,4,7.0,480,1944,0,0,0.0,0.0,1.0,0.0,0.0
3,1.5,2120,41325,1.0,4,7.0,700,1973,0,0,0.0,0.0,1.0,0.0,0.0
2,1.0,960,6250,1.0,4,6.0,220,1940,0,0,0.0,0.0,1.0,0.0,0.0
2,1.75,1390,5025,1.5,4,8.0,0,1928,0,0,1.0,0.0,0.0,0.0,0.0
3,1.5,1100,1751,2.0,3,8.0,160,2007,0,0,0.0,0.0,1.0,0.0,0.0
3,2.5,1350,187313,1.0,4,7.0,0,1997,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2380,6124,2.0,3,8.0,0,1997,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,1760,10013,2.0,4,8.0,0,1983,0,0,1.0,0.0,0.0,0.0,0.0
5,2.5,4870,11800,2.0,3,10.0,1400,1983,0,0,0.0,0.0,0.0,1.0,0.0
2,0.75,1040,4000,1.0,3,7.0,110,1909,0,0,0.0,0.0,1.0,0.0,0.0
3,2.5,1610,6000,2.0,4,7.0,0,1993,0,0,1.0,0.0,0.0,0.0,0.0
3,2.0,1660,11135,1.0,3,8.0,0,1971,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,2420,23507,1.0,4,8.0,0,1969,0,0,1.0,0.0,0.0,0.0,0.0
4,2.75,2940,4232,2.0,3,9.0,0,2004,0,0,1.0,0.0,0.0,0.0,0.0
0,0.0,2460,8049,2.0,3,8.0,0,1990,0,0,0.0,0.0,0.0,0.0,1.0
4,1.5,1430,4163,1.5,3,7.0,0,1910,0,0,1.0,0.0,0.0,0.0,0.0
3,2.75,1730,4131,2.0,3,7.0,250,1975,0,2,0.0,0.0,1.0,0.0,0.0
6,4.5,6040,219542,2.0,3,11.0,1940,1996,0,0,0.0,1.0,0.0,0.0,0.0
2,1.0,820,6366,1.0,5,6.0,0,1952,0,0,1.0,0.0,0.0,0.0,0.0
5,3.0,2620,5477,2.0,3,10.0,0,2009,0,0,1.0,0.0,0.0,0.0,0.0
4,1.0,1430,8355,1.5,4,7.0,0,1983,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2620,4469,2.0,3,7.0,0,2008,0,0,1.0,0.0,0.0,0.0,0.0
5,1.0,1680,9383,1.0,3,7.0,280,1929,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,920,7500,1.0,4,7.0,0,1970,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1850,4957,2.0,3,8.0,0,1999,0,0,1.0,0.0,0.0,0.0,0.0
5,2.25,2290,7420,1.0,3,7.0,1000,1973,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,2840,6284,2.0,3,9.0,0,2013,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2350,4975,2.0,3,8.0,0,2012,0,0,1.0,0.0,0.0,0.0,0.0
4,3.5,2860,2199,3.0,3,10.0,0,2013,0,0,1.0,0.0,0.0,0.0,0.0
5,3.0,3480,15185,2.0,4,8.0,0,1964,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,2180,11100,1.0,5,8.0,480,1979,0,0,0.0,0.0,1.0,0.0,0.0
3,2.5,1980,7800,2.0,3,8.0,0,1999,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2260,4165,2.0,3,7.0,0,2005,0,0,1.0,0.0,0.0,0.0,0.0
5,2.5,3990,3839,1.0,4,8.0,2000,1962,0,0,0.0,0.0,1.0,0.0,0.0
2,1.0,930,5760,1.0,3,6.0,200,1917,0,0,0.0,0.0,1.0,0.0,0.0
3,1.75,2000,9900,1.0,4,8.0,520,1957,0,2,0.0,0.0,1.0,0.0,0.0
4,2.5,3170,47502,2.0,3,10.0,0,1988,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1530,825,3.0,3,8.0,0,2015,0,0,1.0,0.0,0.0,0.0,0.0
4,2.25,2190,6800,1.0,5,7.0,850,1969,0,0,0.0,0.0,1.0,0.0,0.0
3,2.0,1410,10078,1.0,4,6.0,0,1983,0,0,1.0,0.0,0.0,0.0,0.0
3,1.5,1170,9848,1.0,3,7.0,0,1963,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,2910,35200,1.5,3,8.0,0,1979,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2580,3943,2.0,3,8.0,0,2013,0,0,1.0,0.0,0.0,0.0,0.0
3,2.75,2590,12063,2.0,3,10.0,0,1993,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,1770,5000,2.0,3,7.0,0,2004,0,0,1.0,0.0,0.0,0.0,0.0
2,1.5,1090,6750,1.0,3,7.0,140,1942,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,2720,10006,2.0,3,9.0,0,1989,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,3020,8302,2.0,4,10.0,0,1994,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,870,10492,1.0,3,7.0,0,1937,0,0,1.0,0.0,0.0,0.0,0.0
3,1.5,1830,4000,1.0,4,7.0,480,1910,0,0,0.0,0.0,1.0,0.0,0.0
3,2.0,1210,7136,1.0,3,7.0,0,2003,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,1890,9646,1.0,3,8.0,0,1966,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1940,3211,2.0,3,8.0,0,2009,0,0,1.0,0.0,0.0,0.0,0.0
5,2.25,2530,8250,2.0,4,7.0,0,1961,0,0,1.0,0.0,0.0,0.0,0.0
4,2.75,2790,5527,2.0,3,8.0,0,2014,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1960,15681,1.0,3,7.0,0,1967,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1120,10576,1.0,4,7.0,0,1969,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1310,18400,1.0,3,7.0,440,1954,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,1050,7560,1.0,3,7.0,0,1951,0,0,1.0,0.0,0.0,0.0,0.0
2,1.75,1010,4000,1.5,5,7.0,0,1919,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,710,1136,2.0,4,7.0,0,1943,0,0,1.0,0.0,0.0,0.0,0.0
2,0.75,1440,3700,1.0,3,7.0,240,1914,0,0,0.0,0.0,1.0,0.0,0.0
3,1.75,1660,10150,1.5,3,7.0,0,1957,0,0,1.0,0.0,0.0,0.0,0.0
3,1.5,1380,3031,1.5,4,7.0,0,1929,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1230,6380,1.5,3,7.0,0,1927,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1830,12750,2.0,3,7.0,0,1991,0,0,1.0,0.0,0.0,0.0,0.0
5,1.0,1410,9000,1.0,5,7.0,0,1967,0,0,1.0,0.0,0.0,0.0,0.0
3,4.0,3880,13095,2.0,3,11.0,180,2009,0,3,0.0,0.0,0.0,1.0,0.0
4,1.0,1480,8321,1.0,3,7.0,400,1953,0,0,0.0,0.0,1.0,0.0,0.0
2,1.0,860,7102,1.0,3,6.0,0,1947,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1710,1904,2.0,3,8.0,570,2003,0,0,0.0,0.0,1.0,0.0,0.0
3,0.75,1240,4000,1.0,4,7.0,0,1968,0,0,1.0,0.0,0.0,0.0,0.0
4,2.25,1860,7980,1.0,4,8.0,0,1966,0,0,1.0,0.0,0.0,0.0,0.0
3,1.5,1580,10517,1.0,4,6.0,0,1957,0,0,1.0,0.0,0.0,0.0,0.0
4,2.0,1990,6000,1.0,3,9.0,730,1956,0,0,0.0,0.0,0.0,1.0,0.0
6,3.75,4210,6105,2.0,3,9.0,930,2008,0,0,0.0,1.0,0.0,0.0,0.0
4,2.25,2810,23400,1.0,3,7.0,1100,1958,0,1,0.0,0.0,1.0,0.0,0.0
4,2.5,2280,7200,2.0,3,8.0,0,1994,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2510,4543,2.0,3,8.0,0,2002,0,0,1.0,0.0,0.0,0.0,0.0
3,2.0,1680,8946,1.0,3,6.0,740,1996,0,0,0.0,0.0,1.0,0.0,0.0
4,1.75,1740,7700,1.0,5,7.0,0,1968,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,3720,35000,2.0,3,10.0,0,1983,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2070,4500,2.0,3,7.0,0,2004,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1750,7020,2.0,3,7.0,0,1934,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,2350,6000,1.0,5,7.0,1330,1948,0,0,0.0,0.0,1.0,0.0,0.0
5,3.5,3580,21343,1.5,4,8.0,1440,1937,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,2200,8065,2.0,3,7.0,0,1998,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,990,4440,1.0,3,6.0,0,1943,0,0,1.0,0.0,0.0,0.0,0.0
4,2.25,1920,8259,2.0,4,8.0,0,1979,0,0,1.0,0.0,0.0,0.0,0.0
4,2.75,2580,8100,2.0,4,8.0,800,1964,0,1,0.0,0.0,1.0,0.0,0.0
3,1.75,1670,5100,1.0,5,7.0,680,1954,0,2,0.0,0.0,1.0,0.0,0.0
3,2.5,2340,1919,2.0,4,9.0,0,1981,0,2,1.0,0.0,0.0,0.0,0.0
4,1.75,1760,7300,1.0,3,7.0,880,1956,0,0,0.0,0.0,1.0,0.0,0.0
3,2.5,1930,4505,1.0,4,7.0,490,1973,0,3,0.0,0.0,1.0,0.0,0.0
5,1.75,3240,34510,2.0,4,7.0,550,1963,0,0,0.0,0.0,1.0,0.0,0.0
2,1.0,990,5000,1.0,3,7.0,0,1941,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2430,15264,2.0,3,8.0,0,1997,0,0,1.0,0.0,0.0,0.0,0.0
3,1.5,910,25500,1.0,3,7.60247802734375,0,1943,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1640,10464,1.0,4,8.0,0,1968,0,2,1.0,0.0,0.0,0.0,0.0
4,2.5,3760,29224,2.0,3,11.0,0,1987,0,0,1.0,0.0,0.0,0.0,0.0
3,1.5,1300,7287,1.0,4,7.0,0,1965,0,0,1.0,0.0,0.0,0.0,0.0
5,4.75,5990,10450,2.0,3,11.0,1940,2002,1,4,0.0,0.0,0.0,1.0,0.0
3,1.75,2160,22702,1.0,4,7.0,0,1981,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2130,3500,1.0,4,8.0,920,1994,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,1420,10980,1.0,4,7.0,220,1954,0,0,0.0,0.0,1.0,0.0,0.0
2,1.0,890,6430,1.0,3,6.0,0,1935,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,2200,8750,1.0,4,7.0,1080,1964,0,0,0.0,0.0,1.0,0.0,0.0
4,2.0,1620,5200,1.5,4,7.0,0,1978,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,1400,2421,2.0,3,9.0,0,2005,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2150,11672,2.0,3,8.0,0,2004,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1210,3328,1.5,4,7.0,0,1924,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1200,10458,1.0,4,6.0,0,1961,0,0,1.0,0.0,0.0,0.0,0.0
3,1.5,1320,8100,1.0,4,7.0,0,1951,0,0,1.0,0.0,0.0,0.0,0.0
5,2.25,1950,8086,1.0,3,7.0,820,1980,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,1100,7650,1.0,3,7.0,0,1952,0,0,1.0,0.0,0.0,0.0,0.0
4,1.75,1670,9886,1.0,5,7.0,0,1947,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,1870,8449,2.0,3,8.0,0,1992,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,3190,7399,2.0,3,10.0,0,2006,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1320,7840,1.0,3,8.0,0,1966,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,1270,3700,1.5,3,7.0,0,1909,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1900,3783,1.5,5,7.0,790,1927,0,0,0.0,0.0,1.0,0.0,0.0
3,2.0,1720,8145,2.0,5,7.0,0,1949,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1610,8613,1.0,5,7.0,0,1962,0,0,1.0,0.0,0.0,0.0,0.0
3,3.25,3240,4185,2.0,3,8.0,470,2011,0,0,0.0,0.0,1.0,0.0,0.0
3,1.75,2270,9000,1.0,4,8.0,940,1978,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,3172,5033,2.0,3,8.0,0,2014,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2038,7643,2.0,3,8.0,0,2011,0,0,1.0,0.0,0.0,0.0,0.0
2,1.75,1250,7680,1.0,3,7.0,0,1922,0,0,1.0,0.0,0.0,0.0,0.0
4,1.75,1730,7245,1.0,4,7.0,850,1955,0,0,0.0,0.0,1.0,0.0,0.0
3,2.25,1606,1452,3.0,3,8.0,0,2009,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,1140,5720,1.0,3,7.0,290,1947,0,0,0.0,0.0,1.0,0.0,0.0
4,3.0,3120,157875,2.0,4,8.0,0,1977,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,980,2490,2.0,4,6.0,0,1969,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,2520,4534,1.0,5,9.0,1060,1954,0,0,0.0,0.0,0.0,1.0,0.0
3,2.5,2090,4700,2.0,3,8.0,0,2002,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,2440,8378,1.0,3,7.0,960,1962,0,0,0.0,0.0,1.0,0.0,0.0
2,1.0,1070,3000,1.0,4,7.0,200,1926,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,2410,9886,1.0,5,8.0,420,1975,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,2800,17279,1.0,3,7.0,1240,1957,0,2,0.0,0.0,1.0,0.0,0.0
4,2.75,2690,9240,2.0,3,8.0,0,1998,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1520,7200,2.0,4,7.0,0,1985,0,0,1.0,0.0,0.0,0.0,0.0
4,2.75,2820,5000,1.5,3,8.0,650,1927,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,3090,9238,1.0,4,8.0,1410,1967,0,3,0.0,0.0,1.0,0.0,0.0
4,3.5,4140,7089,2.0,3,10.0,980,2003,0,0,0.0,0.0,0.0,1.0,0.0
3,2.0,1600,9638,1.0,5,7.0,0,1952,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1190,3000,2.0,3,7.0,0,2002,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,1680,8450,1.0,3,8.0,340,1960,0,0,0.0,0.0,1.0,0.0,0.0
4,2.25,2710,22860,1.0,4,7.0,860,1962,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,1320,5000,1.5,3,7.0,0,1912,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1190,3600,1.5,3,6.0,0,1904,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,770,8636,1.0,2,6.0,0,1951,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1600,2538,2.0,3,7.0,0,1929,0,0,1.0,0.0,0.0,0.0,0.0
5,3.5,3180,40946,1.0,3,7.0,1490,1968,0,3,0.0,0.0,1.0,0.0,0.0
3,2.5,2250,7294,2.0,3,8.0,0,1994,0,0,1.0,0.0,0.0,0.0,0.0
3,2.0,1710,7920,1.0,3,8.0,450,1968,0,0,0.0,0.0,1.0,0.0,0.0
3,1.5,1860,8505,1.0,4,7.0,0,1967,0,0,1.0,0.0,0.0,0.0,0.0
3,2.0,2320,17688,1.0,3,8.0,0,1952,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1670,5791,2.0,3,7.0,0,1995,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2790,4650,2.0,3,8.0,0,2004,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1200,9936,1.0,4,6.0,0,1969,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,3080,12476,2.0,3,10.0,0,1990,0,0,1.0,0.0,0.0,0.0,0.0
1,2.0,3000,204732,2.5,3,8.0,0,1979,0,2,0.0,0.0,0.0,0.0,1.0
2,2.5,2305,5580,1.0,3,8.0,0,2007,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1980,273556,1.0,3,6.0,940,1956,0,0,0.0,0.0,1.0,0.0,0.0
5,2.75,2380,7500,1.0,3,7.0,1080,1984,0,0,0.0,0.0,1.0,0.0,0.0
3,3.0,2300,7701,1.0,3,7.0,0,1960,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2280,7417,2.0,3,8.0,0,1998,0,0,1.0,0.0,0.0,0.0,0.0
4,2.75,2460,3600,2.0,3,8.0,820,1907,0,0,0.0,0.0,1.0,0.0,0.0
4,2.75,2640,3750,2.0,5,7.0,800,1911,0,0,0.0,0.0,1.0,0.0,0.0
5,2.5,2900,8711,1.0,3,8.0,1250,1977,0,0,0.0,0.0,1.0,0.0,0.0
4,1.5,1920,10403,1.0,3,7.0,550,1959,0,0,0.0,0.0,1.0,0.0,0.0
6,2.5,2000,7650,1.5,4,7.0,210,1960,0,0,0.0,1.0,0.0,0.0,0.0
